"b_muexplore_Intercept","b_munone_Intercept","b_muexplore_contextduo","b_muexplore_contexttrio","b_munone_contextduo","b_munone_contexttrio","sd_monkey__muexplore_Intercept","sd_monkey__munone_Intercept","Intercept_muexplore","Intercept_munone","r_monkey__muexplore[ANEMONE,Intercept]","r_monkey__muexplore[CHOCOLAT,Intercept]","r_monkey__muexplore[DALI,Intercept]","r_monkey__muexplore[EBI,Intercept]","r_monkey__muexplore[FRAN,Intercept]","r_monkey__muexplore[ICE,Intercept]","r_monkey__munone[ANEMONE,Intercept]","r_monkey__munone[CHOCOLAT,Intercept]","r_monkey__munone[DALI,Intercept]","r_monkey__munone[EBI,Intercept]","r_monkey__munone[FRAN,Intercept]","r_monkey__munone[ICE,Intercept]","lprior","lp__",".chain",".iteration",".draw"
-2.50122469306309,1.95393474964056,-0.29088489194598,-0.250329234857769,0.312389358518333,0.734927834300551,3.43558802455735,0.535378580123542,-2.71672807257221,2.33131791052446,-4.44582903982769,-4.57635489897802,4.00467766845065,3.53393656131192,4.3709977880643,-0.454506024285731,0.692983573815707,-0.43143697750812,-0.342108789020695,-0.0451332478875305,-0.491445376588435,-0.138358242269207,-12.734924026842,-930.371670977046,1,659,659
-2.51333696656251,1.96370805152499,-0.34316510193916,-0.431962123324734,0.231495181527051,0.825085951599534,3.64350779516615,0.659426895362594,-2.81035916097558,2.33119060678608,-5.39729755344273,-6.52971876379171,3.76848009121484,3.4002731979954,4.09158710344289,-0.857554277976986,0.762479103764771,-0.453249831016125,-0.607583366259904,-0.187002071162796,-0.948688187393891,0.195744979822552,-13.2351080190995,-926.724583611418,1,660,660
-1.95542912330034,2.10667990883241,0.524367446392129,-0.213101964853807,0.861388375293587,0.974686318796037,2.00469980097001,1.30045118013231,-1.77498144732898,2.81792637411569,-2.97683876240818,-1.01460287505627,2.78828684183185,2.43133625580756,2.57348356590576,-2.81252018778872,-0.012708101087731,-0.600402074850505,-1.00980442687991,-0.866271068110283,-1.53082554721425,-0.344901171182365,-12.5448536088423,-932.164506018289,1,661,661
-2.17503771092253,3.51807596657309,-0.0538927468711479,-0.335159689816722,0.544659140488021,0.732229603175581,2.75509363268092,1.70951744094957,-2.30539069312764,4.004101666114,-3.06614612063126,-3.68129149144789,3.2016825518061,3.69820749570701,3.40079397148545,-3.98882651402974,-1.02992687506645,-1.77227933001733,-2.49283960313708,-1.14424522891866,-2.53926629230253,-1.4157242371783,-13.9926613571133,-931.178619217133,1,662,662
-2.55186531437769,3.63327397732171,-0.255354515109988,-0.466385214630543,0.420832319720098,0.938912905467463,3.22664385666902,1.79992359320722,-2.81827426076166,4.12564914556847,-5.04083592213114,-3.86951628983468,4.27221570246756,3.61280337163982,3.83384084575559,-5.31342873449823,-0.780648398326812,-2.07163100083421,-1.89361639721137,-1.6159414054594,-2.74798417141724,-1.57943091259849,-15.0405613584424,-931.543675809302,1,663,663
-2.72112783015203,1.87734760701617,-0.0417364603079242,-0.609204272595235,0.29467937806781,0.637949926871426,3.2729316628656,0.605411134610695,-2.93156251632869,2.21601580946915,-2.79232984061241,-1.82270660446047,3.90823905738621,3.34587925348075,4.13022844379934,-2.88329174681281,0.832072951955626,-0.333552134244066,-0.429433261643438,-0.0925695910637964,-0.791638332477047,0.223153747825447,-12.73828216031,-925.253461163782,1,664,664
-3.53303541166561,1.79249503456855,0.00171832685735001,-0.710481474068477,0.70223033005416,0.611679851589645,3.80180856156094,0.649461870623309,-3.75469942287214,2.31504881371138,-1.87993992508933,-3.24048607680546,4.79576097896547,4.62200758405308,5.12107748192151,-2.97154780855719,0.894097484440549,-0.120235957750237,-0.608621352545396,0.0278800166949839,-0.796965444591315,0.292119083398302,-14.0400938739044,-926.229834693388,1,665,665
-0.594690724282955,0.999897008776766,-0.0218791607084962,0.161365687511264,0.602802073136534,1.13721075134129,3.39846182362315,0.994914031592276,-0.554475483746395,1.64014243003554,-2.77773369525453,-3.93251147792894,1.40091866067538,1.4310824639828,1.75117288104805,-3.11208391424199,2.00554065650807,0.434471165265782,-0.140795275985566,0.586707994633447,-0.215245620049401,0.926470229451327,-12.8209574459837,-925.174560127561,1,666,666
-3.06567484977631,1.47894996327834,0.173859976952309,-0.375486796678113,0.715964176342096,0.873415963016939,4.49218078368606,0.663048841908669,-3.10129732559362,2.08993538162336,-2.06396339109041,-3.58141969837991,4.05778873394382,3.73591158189776,4.46121465915292,-7.08981739778644,1.10425784050547,-0.243344667530583,-0.17425050716094,0.189407240610054,-0.47411783410967,0.181619731382994,-14.3436511748204,-925.909347960925,1,667,667
-2.21118457953437,2.07911936742001,-0.366015291921345,-0.571355978914104,0.31344795529059,0.767096605862148,2.34850865045345,0.466826272326758,-2.56262648831551,2.46707457983032,-1.02166301238318,-0.910622288077711,3.13257675958227,3.17160052306534,3.71578336679847,-3.30789440227632,0.876769571054527,-0.592204796963538,-0.958128225305919,-0.351989688230947,-1.00655135418878,0.155215392610798,-11.7473793418226,-932.571765496068,1,668,668
-1.01089437556026,2.00574191504334,0.316859610925442,-0.172709369961622,0.836461538308174,1.03953683833718,2.00677915166408,1.8096192471879,-0.915613654606959,2.72554508449958,-2.75209175680694,-3.90714754142211,1.6644463689018,1.8946585189628,2.26622313071459,-1.91597674481292,0.307324756008081,-0.783177907939298,-1.02442150373085,0.0462654365721491,-1.27929879708419,-0.250837662853804,-12.7792332530184,-929.396711707199,1,669,669
-1.01196199763421,1.77558626356411,-0.246287722947088,-0.385166911532826,0.472230785005885,0.988286603125402,2.8383561080437,0.533745253701915,-1.24866504135524,2.30765011538729,-6.21393823043484,-6.88869892523242,2.25957172162604,1.49219941409048,2.5232960807917,-3.46394999933053,0.766559453739195,-0.226658930293683,-0.489804492926746,-0.308416197255927,-0.947261456842329,-0.046794419297026,-11.9734288581852,-929.998230552173,1,670,670
-1.09017598109376,1.92921176736002,0.0340402337142136,-0.118620820952511,0.384048137503234,0.89164628487803,3.77245134831068,0.585652522168669,-1.11127397310923,2.3894469314816,-1.15019014615819,-1.96884266780029,2.16085304832241,1.79739142755263,2.10035703893715,-4.81278142466405,1.1541358384225,-0.475987133878648,-0.825213434542071,-0.0114776687696242,-1.00883412320299,0.244768421273371,-12.7387453049555,-930.990654351612,1,671,671
-1.72216747201177,1.80274325245212,0.159140514947255,-0.322810135249515,0.678730869375038,0.768540955073485,4.21338292039645,0.54066887075582,-1.74823370260298,2.36333796805596,-6.53373019440982,-6.99443531606292,2.70251292618694,2.55067405155597,3.54663374088239,-4.76923373281078,0.253336337473918,-0.33177106179154,-0.57006293473542,-0.254339999845972,-0.374229401784461,-0.0910902521273073,-13.382030888335,-930.756331144016,1,672,672
0.00112753940488484,1.85539097015647,0.082418836050684,-0.262118502673667,0.584805697880595,0.996821385348212,3.92024845478901,0.94962426658998,-0.0420993417451328,2.44319294504087,-1.31792386634369,-2.91008733818064,1.2033705883984,0.707173644389912,1.3585208428591,-3.37233558124384,1.05003829831446,-0.312863140579304,-0.575016805665193,0.0532792804022544,-1.08053125716285,0.123879007107336,-13.3993372903277,-928.53565478063,1,673,673
-3.269777444736,1.90993594926698,-0.197039751766745,-0.675050966244977,0.410319595280357,0.691630719789013,3.57116145998196,0.816582726269172,-3.57403773129535,2.31992382899637,-6.89821725145225,-4.09225438891506,4.34770740636794,4.61820676439293,4.39139995223435,-1.86816678860531,1.14103811753658,-0.286996818066378,-0.709376774419294,0.00812624029307843,-1.0274231294785,0.371361541470117,-13.7570370782087,-929.014273857882,1,674,674
-0.617669828891685,1.05527458349516,0.108254813133995,-0.102892132774958,0.747686148132548,1.15050452369579,1.87290301528072,0.879859857270357,-0.598859372694082,1.7679782247149,-0.852212066834108,-3.2422730267993,1.50709892201884,1.22415597629687,1.51338493848979,-4.14197751040465,1.99274200788694,0.314067386214081,-0.249623529161721,0.488509763099508,-0.464178034214974,0.690240260753549,-11.3302264649875,-929.930385876,1,675,675
-1.30265589216706,1.12498910671095,0.0992417876693213,0.0131481400162802,0.712606450958472,1.26175493020997,2.64756982522053,0.941935534186349,-1.25175815716632,1.85599284961908,-5.91954376488088,-4.5373827630716,2.02919622238827,1.87980837543059,2.86898201621457,-3.71008520097352,0.781774325590829,0.179645380136467,-0.182035248273389,0.462087061041735,-0.179025770938488,0.65535231179634,-12.391574289664,-929.947763001337,1,676,676
-1.52053695193901,1.1504788992152,0.105738399400243,0.390703869927636,0.657554932149644,1.4463872448888,4.08229138440313,1.3734553752717,-1.34835231955079,1.91334659037886,-5.86905427243333,-4.58135861950851,2.40288264484406,2.25647503250754,2.52964580879818,-3.73671434287774,1.06909670866768,0.0977774617171103,-0.323605261381045,0.510902269561596,-0.243779878675473,0.927089215518222,-14.5843976918831,-929.160139566767,1,677,677
0.101914833937472,1.64252735544044,0.470470268418688,-0.644116961326373,0.969313090207168,0.74260069860539,3.4060398779153,0.561966927271061,0.121992140924891,2.3319741487041,-6.79780133530412,-5.40454411791693,0.881356703361603,0.562300844546657,1.1571928546924,-3.95261408335003,0.771332439605961,-0.278056350252866,-0.683466992259543,0.13893976186173,-0.682637045210993,0.381526092243977,-12.8140846080517,-932.257956196366,1,678,678
-0.323155256454376,1.77825157626223,-0.258990503738521,-0.301917427908709,0.424804638094104,0.869594008078442,2.76861417303323,0.580095299380014,-0.539778122847988,2.25079330045236,-1.97974869340053,-3.66461559599135,1.71882207717753,1.24295664123772,1.90749981776369,-4.53065314785168,0.849983248925463,-0.108537756670571,-0.435786063511567,0.265053337336478,-0.761677119872332,0.24654759554411,-11.6709580745179,-927.019517758219,1,679,679
-2.46154843888234,0.970177854888959,-0.180246604287854,-0.487467627032112,0.805046776127932,1.01059102598073,3.1547090079056,0.896212518885095,-2.69915454633785,1.66610887870754,-2.55780468320172,-6.60178328020923,3.52253628689925,3.25981869523697,4.15742824368014,-0.847243549951393,1.2461807888027,0.0494379664559302,-0.0489270717167979,0.184844303769833,-0.182169762880234,1.01124380779866,-13.1717965442792,-931.299730834784,1,680,680
-2.44218366144327,1.31006832269777,0.0242229445881664,-0.494133834688359,0.682459705620055,0.898562860339627,3.36342196805963,0.888170391298526,-2.58549421492365,1.9131346688203,-0.691391565539781,-6.36551141663519,3.26805950802785,3.58935855743452,3.68614882192682,-2.36648377194093,1.20689420319987,0.516398771640256,-0.427507285416312,0.592250807689269,-0.505710380603835,0.606102735656329,-13.1843549207527,-926.178224227114,1,681,681
-2.75871208391488,1.43749388859747,0.237094643843129,-0.355016004628489,0.683112127852287,0.780767460348615,2.94864209116166,0.576119926943629,-2.75811692665027,2.00398234553936,-2.89209098903907,-4.20095672879127,3.96039868068541,3.53874825347803,4.04677440552648,-1.70286516607579,1.3190381692683,-0.1188338267453,-0.118936084817109,0.46571506943674,-0.583076951551094,0.606082056706563,-12.4300721388861,-928.274652298642,1,682,682
-3.1250185230268,1.03352486735754,-0.0112453887951778,-0.210102203242634,0.636253057470609,1.03437289007182,2.64957436802084,0.859009218665042,-3.19610895849107,1.65733667484092,-1.84774427807768,-2.52316147506484,4.08160898994228,3.91033195200828,4.64550744203864,0.0415139067237158,1.54928988245442,0.58567211232037,-0.225434573502223,0.436019387495468,-0.0884077004844578,0.708631763993559,-12.6512537476442,-927.873741515768,1,683,683
-3.37783460869729,1.58876263163104,0.0855528717031776,-0.193393851841483,0.656846155420604,0.877951821375509,3.40737872282199,0.71356018586941,-3.39806432648454,2.173301288691,-1.82015644134016,-1.7590226745173,4.58442612207444,4.21910106507624,4.58033582254471,-4.94079949748444,1.04677067077378,0.0877094107691424,-0.345542410169007,0.189280928834327,-0.860509987354255,0.100749987565474,-13.392241318503,-925.411038122655,1,684,684
-2.52911342650825,1.67156475194464,0.200850159521788,-0.907984702799967,0.671304841987192,0.56109784707801,3.6286392398474,0.590865754396887,-2.71875502592693,2.16370205045124,-0.0638607916670954,-3.66830377367444,3.62567526320845,3.53314692172335,4.14968754693348,-3.20000845846601,0.786310350339394,-0.15976670270532,-0.385340497966452,0.414315124520524,-0.53322328137127,0.476579714438188,-13.3467054895359,-930.10428026201,1,685,685
-1.42383384852671,2.06911824905789,-0.413354348926151,-0.70560278230253,0.198574752923395,0.488612207104262,2.91568624472246,0.818394192176349,-1.83962734214218,2.31572229171773,-3.95799673530497,-2.27473933170383,2.97203358366034,2.38061668473351,3.01258359958695,-3.96990693586055,1.07319287330436,0.0167894662178641,-0.459341033211304,-0.40184184925036,-0.813252863252575,-0.0272972762749708,-12.2534924419,-927.635637596696,1,686,686
-1.12338274805351,2.11556230536468,-0.312072639898026,-0.689575020214358,0.0831791009899665,0.443251586023299,2.62227990104183,0.623284377423063,-1.48641522773586,2.29356726037735,-0.785855025098541,-1.07047615789692,2.52515381777953,2.40514823364756,2.59795308153769,-5.12175321986863,0.443892351460093,0.0710780106589952,-0.614486382530573,-0.204640602072544,-1.04477842755578,-0.0632275493079709,-11.5775143082259,-935.879441689843,1,687,687
-2.51131372566425,1.9735402721659,0.14657493441976,-0.280508175713957,0.580854111882664,0.653389773094371,3.03398317409846,0.875715934180239,-2.53005705739029,2.45194035486404,-4.47263268301245,-5.50406977241262,3.30957486688431,3.36802018641439,3.96457317212422,-3.99284194275789,0.907705692178898,-0.458875919547326,-0.631596217202531,-0.102790972529867,-0.677569797393721,-0.0376404651030184,-12.6812071601109,-927.606608443028,1,688,688
-0.460691613330582,2.16371105184091,-0.714876167187137,-0.830299062962336,0.292865248482014,0.723761689931741,1.48018613323695,0.779836169109481,-1.05766291387501,2.52839445908379,-2.64848512320048,-1.41342643311957,1.87964519233119,1.93585174642484,1.93430009702894,-3.59650887586119,0.613666422566221,-0.366845626779826,-0.97660875354336,-0.154574331479707,-1.31901644043599,-0.151810112124408,-11.1121720687065,-933.756364574162,1,689,689
-5.53631046370244,0.863837655564555,0.580852017781971,0.334384185478622,0.935057598620878,1.23706720169326,4.09172090419376,1.19502506079758,-5.15780200666881,1.69197002446824,-6.40731640710794,-0.378130456029647,6.34763438170834,5.80382063757639,5.98295393544423,-3.14651437788039,1.53132563109375,0.550250462290865,0.152259602308605,0.392603761930425,-0.555667096959743,0.764392625224018,-16.4171482684151,-930.92407037841,1,690,690
-1.9317867390524,0.968468580055438,-0.149770368022292,-0.23015055814225,0.69363761769309,1.19974488367757,1.47017697033079,0.828403137127343,-2.07445291221856,1.67111349809936,0.297957948715636,-3.2938667859945,2.68772556403335,2.89906603651608,2.76280645251917,-1.27472502023443,1.61917142726628,0.468684334754256,-0.181230990686729,0.644230044631603,-0.561152154062564,0.868364000130082,-11.2104314736879,-934.329194649002,1,691,691
-1.58638716001999,1.38852182343952,0.176775399211452,-0.28188762180048,0.748670442039654,1.00104810665041,3.84864927342429,0.890375492582498,-1.59132653018107,2.05488995745986,-8.91442910663556,-3.85035230161329,2.95676493720817,2.06702767881049,2.96474377233724,-4.94634125102538,1.09409432885406,0.108067989190404,-0.102889981129763,0.112675670379293,-0.405810724721496,0.385603078023933,-13.4622863158688,-926.241902123267,1,692,692
-1.57982889228516,1.13898491827343,-0.117564580660873,-0.301206869457864,0.783250328597306,1.09918133352271,3.92706188386342,1.00462239293367,-1.72956384229224,1.85238192171193,-8.7144295013519,-3.30198270193737,2.4083768142654,2.87051169992151,2.97455831603654,-4.75190446586861,1.43042592402512,0.0510164041224245,-0.29965717764277,0.548772532932808,-0.548679706879353,0.680613702744315,-13.754827574273,-926.258861537398,1,693,693
-1.47913331091418,1.2901423379176,0.14918387931499,-0.345281685213325,0.841944424631606,1.14205132566267,2.45548888649558,1.53712374128562,-1.51692945105136,2.04463052894471,-4.67289682806693,-2.73019768252067,2.44948965222767,2.03403046286546,2.40319276254886,-1.20793354351695,1.21644112016602,0.2308459157243,-0.473413687844016,-0.206077665200979,-0.713417459759026,0.340828189253143,-12.93466586581,-928.594785134058,1,694,694
-2.33372560695779,1.4275989604502,0.182931314426143,-0.252163408919742,0.882334570956556,1.01105543894918,3.28494821545296,1.48564035674566,-2.32645561709205,2.1601073636697,-5.95211739920179,-4.9593377938925,3.17086212520395,3.43832296413988,3.67587286540017,-2.82788290342369,1.06143670748768,-0.296339071457492,-0.545609765319461,0.423925191213785,-0.493837819844423,0.488724153988352,-13.8719768232101,-925.73339960018,1,695,695
-1.98654928893348,1.81661334684324,-0.425577576054692,-0.67606867521661,0.548127689584046,0.936346559157845,3.86717647943969,0.563490512895313,-2.39885651938063,2.36818946315114,-5.68963695684067,-6.22340091108923,3.35929148234188,2.97073923100596,3.67038900005656,-2.09828524813312,0.789520846457616,-0.468851582196673,-0.461530373682557,-0.22625995510618,-0.730146589898757,0.251451331627298,-13.5935933549204,-927.691845418124,1,696,696
-0.795859855433613,1.76362583561251,-0.398969978199333,-0.562793467651268,0.496451171459593,0.884556958503671,3.23135903544579,0.543087782952743,-1.16015476937124,2.27462570478821,-4.45524614439017,-3.10324000387991,2.33718728034039,1.77600538634122,2.39377957773102,-3.65301312118808,0.69908296890229,-0.118942070277419,-0.518555381211835,-0.277346831014561,-0.969549084943005,0.381785950605576,-12.3946591308452,-926.638260310912,1,697,697
-0.143794782583786,1.91683547038936,-0.316770054112919,-0.555255370614031,0.408045471797024,0.997669637563937,4.99577166864728,0.573414409487787,-0.466981843334337,2.42158174091134,-12.8722379993897,-6.45201414861622,1.4169638670726,1.57070692417343,1.86141209971395,-8.11540110702466,0.518480640217722,-0.343370837651441,-0.608733226936931,0.259012933360677,-0.939180977167178,0.0101451964102103,-14.1872179579797,-929.721417340895,1,698,698
-0.678163246758151,1.68997621349137,0.29286070697727,-0.418972987063742,0.587059395829609,0.832127914995828,1.79675623318479,0.601896008590643,-0.671307990260206,2.22726985494173,-1.91938462186693,-5.20977193374143,1.29899052772663,0.472257840698186,1.97032714056931,-2.81022141606981,1.00615391448857,-0.344699836759743,-0.760807738104942,-0.526531718040635,-0.641797842576206,0.162437359870383,-10.8269664180771,-937.036748003645,1,699,699
-0.8001837491168,1.76700570618419,0.333528853353364,-0.209266201542323,0.706760525973303,0.79628746024673,1.85940264838352,0.659063702101816,-0.708492561487053,2.34950135412765,-2.82497194522951,-4.60016768602004,1.66663976895022,1.66636498149834,2.02344182296012,-4.71918687879081,0.761052365815338,-0.153704665109501,-0.555985982636584,-0.144677590547842,-0.670400596105849,0.0690518457015216,-10.9907574790538,-930.122692002343,1,700,700
-0.617911869446684,1.54696056429945,-0.514435554825058,-0.740409218316754,0.3760688817559,0.81671256058583,3.10770240579857,0.421191797688887,-1.09225205456105,1.97997036760015,-2.6904982818429,-2.40098501383013,2.10446019890205,1.85984101349486,2.29937860337589,-4.00889863987581,0.900973715538955,-0.0244666057971496,-0.357121779844685,0.190753958737791,-0.556170407572618,0.309376129702654,-12.0948191235854,-927.53332635948,1,701,701
-1.48122294942941,1.28386238087802,-0.486806012486058,-0.530500650419887,0.495441475083888,0.848768042800626,2.36064800315668,0.648553329354388,-1.87681016234893,1.78317966873055,-3.59157854360759,-4.76611691455606,3.03467500462403,2.4528279698292,2.76220339656756,-2.60293938237704,1.33979059112457,0.427635754530422,-0.232389697128979,0.312907967443711,-0.861487488666112,0.537700925900795,-11.6337259246057,-933.17098579834,1,702,702
-0.989814339580339,1.69780088311918,0.165845800485418,-0.213332406853579,0.366840484225314,0.883203690999247,2.16594807209601,0.531889530303331,-0.978438924662576,2.14728105501976,-2.88339739800674,-2.01701721810261,1.84302929802999,2.04168473390595,2.46520169444878,-4.59098931822235,0.720790505235038,-0.329837408480551,-0.476069370243584,0.161796991441969,-0.416954597906141,0.195600439678707,-10.983321081066,-931.975037186597,1,703,703
-0.958169249596738,1.67550625156992,0.0533257634749469,-0.409917385661569,0.680191025350955,0.948785217337468,2.80730200760083,0.441178240194857,-1.06139049532076,2.29322937871308,-4.5634983999737,-3.49785262977621,1.89102377023187,2.21305858426057,2.62289720651211,-7.2248793088198,0.843093861506992,-0.276893051330294,-0.723940514846712,0.176793714506229,-0.45782834470508,0.177085716309299,-11.87239353199,-930.284327280186,1,704,704
-1.32948307834852,1.73693246684917,-0.206798194662302,-0.853013894753182,0.36971850850909,0.333641129136432,3.22317872857538,0.384167569101072,-1.69406906981239,2.01568403654937,-1.43150467974531,-2.9147085007605,2.9755096347745,1.97679839516776,2.82832559022631,-3.56066668907272,0.646789058362346,0.243422803190406,0.0582024134287563,-0.17862662165163,-0.519518159118879,0.397210451589724,-12.017390320804,-932.684890484507,1,705,705
-0.418941757204749,2.0764851524517,-0.24928310199141,-0.583925029827686,0.299084783112616,0.724333892183743,5.06349737874524,0.776880145255011,-0.71929415468883,2.44427950130306,-7.88435473194711,-7.00333405405337,1.67104161918088,2.04833843828506,1.9207461549833,-9.7014859841473,1.10452783283216,-0.395493637527965,-0.842564333046899,0.487579290367422,-0.943475832698948,-0.0313987793200735,-14.21455199602,-929.826754064822,1,706,706
0.69771795935826,1.69609494216124,-0.135322552732499,-0.0495282261503499,0.665736688040984,1.13763264830259,3.07559929250045,0.396000826764138,0.618420712171282,2.36613862100932,-3.06829825076469,-4.61856058345521,0.418238875975535,0.0372028712282384,0.957085311729418,-3.58640653090975,0.474607881989477,-0.029501668739776,-0.527066446278506,-0.224855166009023,-0.734415896087154,0.214174138627284,-12.1753865837026,-931.792649309152,1,707,707
0.53127646412931,1.91798440413814,0.178075449429694,-0.196291432123034,0.593279778402433,1.01393661799165,4.16891278254698,0.738765553772513,0.553752759525657,2.51514021036563,-7.47418119837316,-7.63807144707949,0.701758377165619,0.617907435776868,0.763602891861619,-8.53403792264112,1.43119160785221,-0.428002520009775,-0.812569920154744,-0.00335178213410879,-0.869584104981986,-0.106816870751655,-13.5096415674043,-933.441354644622,1,708,708
-0.183114269197487,1.93087508860177,0.118078503752274,-0.138481476919345,0.420743514413918,0.578004893731373,2.93103826142367,0.337581158093577,-0.170817255150958,2.31019679612691,-4.04126790916992,-3.7726452877199,1.8648207838118,1.23223801960115,1.43710345581581,-2.99058546264469,0.131021517121524,-0.188689317988505,-0.0427400762629729,0.140860923961756,-0.607928975207915,0.227770042441463,-11.3162443115114,-937.722944168062,1,709,709
-1.05161156236759,1.77674718817198,0.439867655973392,-0.451405105781149,0.333651373790433,0.636318511296427,4.79862579241234,0.353504107377823,-0.985615612877257,2.13327518103807,-2.98414613293046,-10.5613571912787,1.86610212203341,1.87965542835393,2.17256466826715,-3.69326195059763,0.128886331385756,-0.026797547854532,-0.186490395276731,0.348514477859648,-0.767959757358921,0.200512129722442,-13.3968639591907,-941.36208153628,1,710,710
-2.24572300236211,1.67190114866284,-0.123374763728145,0.0144232633177806,0.646139201618169,0.801089309472753,2.54580010616422,0.378748617287465,-2.2993630812624,2.22732469750967,-1.19895692531442,-5.88656794921104,3.00379572536525,2.68535476048252,3.83891786527479,-2.88454488964251,0.851692712512652,-0.0329020444370738,-0.806237895255537,-0.21626871861016,-0.219163077187021,0.44065916997735,-11.6279397136713,-940.009642864764,1,711,711
-1.71070491495954,1.59479482403142,-0.166104549795058,-0.212407633662222,0.280882504142828,0.891812813968729,3.36467602361085,0.395225646500039,-1.85551483718814,2.00645186874215,-1.67491196854802,-10.4800315962837,2.90869899859117,2.74793583946638,3.1031189398862,-0.569707871973428,0.41543825365748,0.137571722235479,-0.0412031006566912,0.294231544540727,-0.342960720579735,0.317305649430845,-12.1770834863921,-937.623140986899,1,712,712
-2.85541567974856,1.72887991502976,-0.335741555766872,-0.18329666585667,0.304071307295177,0.821031894161666,3.83594414309136,0.828888234109883,-3.07107361824025,2.12930398633737,-2.07508105189199,-7.91660111836038,4.25067815718447,3.58901842800458,4.04788484717214,-4.61449838307795,1.66338436445032,0.00681406655185149,-0.237045236829307,-0.0104223828974536,-0.899725261187576,0.62529036653692,-13.5847157265352,-930.948834367651,1,713,713
-1.18792731121968,1.64042618666138,-0.0569573446379805,-0.295423256471743,0.672909186988753,1.05305680435907,2.48677812085739,0.632654734393024,-1.30728216341224,2.28736749637121,-2.22139393966456,-3.89282911812092,2.15740962033314,2.36643876129861,2.56194018582555,-2.42222432803086,0.65798033692889,-0.128515529940521,-0.598941082764069,0.254891532799645,-0.723147293701308,0.322245804730291,-11.847055679042,-924.557081738998,1,714,714
-1.64948220334135,1.55774599227319,0.17168762559945,0.0938696141860277,0.542845463161674,0.828236065190844,2.22562959827984,0.510725335720251,-1.53915849390289,2.07297938926101,-2.39905459358619,-3.21272469324443,2.67312177544531,1.95576008623848,2.75330086429817,-1.83252991118669,0.934708391139685,-0.255350371562773,-0.293248377068053,-0.111842237658718,-0.686486302172452,0.412380888734963,-11.1253399512935,-928.830579587086,1,715,715
-2.74329394773314,1.29451828408421,0.222004215351659,0.00162932093753147,0.711312773367292,1.0806673007905,3.59676026850476,0.617574984401741,-2.63813530464755,1.96820800544763,-3.84883717176907,-2.86455785618625,3.36290574611086,3.53340306436587,3.41093756219607,-2.56354023680056,1.23351118308932,0.082924862581267,-0.448323613303474,0.521315934793493,-0.832090955759446,0.202036309793253,-13.2887840683867,-927.710560285016,1,716,716
-1.42332335351323,1.43226549977362,-0.18902489937224,-0.349777001840082,0.656452764342409,1.15143854837227,3.7155353999842,0.489111437293764,-1.62195213157128,2.10225597791019,-7.30180719490459,-4.11228354847438,2.35055098555367,2.1907768179739,3.30039135440701,-2.30728442109189,0.550916418829579,-0.165592245734758,-0.396127003683513,0.0736794146884721,-0.278022216228207,0.430673406223897,-13.0722838764004,-930.075177479715,1,717,717
-1.53409471386881,1.50708507988383,-0.141011200357118,-0.211060899444196,0.590383021513058,1.17400744623699,4.06194623075325,0.404899959699149,-1.66665441655672,2.15299860012581,-8.81954845581449,-4.66286153250781,2.75361500594128,2.35869785453159,3.43223281963722,-1.91364562488936,0.579403003505696,-0.167349532914153,-0.222858387215819,-0.0442995510362008,-0.383642511909884,0.171607631228988,-13.301748275644,-931.652798962248,1,718,718
-2.83340944109219,1.73627844702695,-0.188356550536937,-0.689922428880134,0.412685423214359,0.694820891425781,2.46408250063556,0.494277964653975,-3.13823335678588,2.14838047447681,0.131009279874097,-0.939514778886879,4.13139381284109,3.87216679963881,4.09735821634058,-5.34553031920252,1.13986079201095,0.00288559304241779,-0.373649879870814,0.0620844909717499,-0.785385020393475,0.32831109126026,-12.0439751482951,-929.944201303688,1,719,719
-3.29748390227815,1.80954978057455,-0.204321315974696,-0.838002937202814,0.384430205122803,0.497510467768372,2.64816309534451,0.418211417731571,-3.6562019406496,2.14654877794711,-0.265722734243426,-0.694476366457506,4.63817737577951,4.47756789601624,4.74873707331422,-3.18204038951254,0.662643046672958,0.0268719442883013,-0.395134324566661,0.107830458373698,-0.927245012543051,0.257956694350906,-12.4202756045417,-930.591431766301,1,720,720
-0.790046321005585,1.91049668517169,-0.238817783197499,-0.636089261852553,0.484388631734252,0.86903468191381,2.42138805400915,0.775990682387021,-1.10179982605588,2.41094999783425,-2.39608750648733,-4.57215922398588,2.05566348518769,1.99739773377652,2.76410441861974,-3.84763266953958,1.00323275012096,-0.489699008663298,-0.558474803141634,-0.322075120922944,-0.38183722470843,0.020615743709574,-11.8314713730418,-930.21309624618,1,721,721
-0.223775742484542,1.59341958303516,-0.191707286335676,-0.773907200132614,0.459737420313932,0.778084073531477,1.98349113904296,0.728285425208512,-0.556477391303828,2.05377331260546,-1.98292018357848,-2.84447137978446,1.44038978646212,1.32005994091256,1.55277827830961,-3.03886664675981,1.01849504297747,-0.22088138559006,-0.246189011689523,-0.0417523437243751,-0.817623124103086,0.24013123951453,-11.1464300593418,-928.809637962521,1,722,722
-2.5008086437232,1.50500581933845,0.195847606255196,-0.0327322732747381,0.553903471580504,0.78277163866115,3.01376589914416,0.692579946675761,-2.41873940648018,2.01121540996726,-1.93642313932633,-3.60793871609768,2.86474910460416,3.45550286336303,3.69015702646838,-5.90109564808159,0.784808022536016,-0.0197681897008623,-0.553819391287513,0.148643692923967,-0.562566106120357,0.248385799821656,-12.3236656184917,-930.233764286093,1,723,723
